Date,City,Item,Category,Price
2026-01-03,Quetta,Potato,Vegetables,54
2026-01-03,Quetta,Chicken,Protein,536
2026-01-03,Quetta,Meat,Protein,1105
2026-01-03,Quetta,Cooking Oil,Others,502
2026-01-03,Quetta,Tea,Others,1703
2026-01-03,Sialkot,Flour,Essentials,158
2026-01-03,Sialkot,Sugar,Essentials,135
2026-01-03,Sialkot,Rice,Essentials,148
2026-01-03,Sialkot,Milk,Essentials,244
2026-01-03,Sialkot,Eggs,Essentials,299
2026-01-03,Sialkot,Bread,Essentials,75
2026-01-03,Sialkot,Petrol,Fuel,264
2026-01-03,Sialkot,Diesel,Fuel,237
2026-01-03,Sialkot,Onion,Vegetables,63
2026-01-03,Sialkot,Tomato,Vegetables,102
2026-01-03,Sialkot,Potato,Vegetables,51
2026-01-03,Sialkot,Chicken,Protein,490
2026-01-03,Sialkot,Meat,Protein,1093
2026-01-03,Sialkot,Cooking Oil,Others,475
2026-01-03,Sialkot,Tea,Others,1587
2026-01-03,Hyderabad,Flour,Essentials,164
2026-01-03,Hyderabad,Sugar,Essentials,139
2026-01-03,Hyderabad,Rice,Essentials,147
2026-01-03,Hyderabad,Milk,Essentials,239
2026-01-03,Hyderabad,Eggs,Essentials,317
2026-01-03,Hyderabad,Bread,Essentials,67
2026-01-03,Hyderabad,Petrol,Fuel,269
2026-01-03,Hyderabad,Diesel,Fuel,242
2026-01-03,Hyderabad,Onion,Vegetables,66
2026-01-03,Hyderabad,Tomato,Vegetables,57
2026-01-03,Hyderabad,Potato,Vegetables,47
2026-01-03,Hyderabad,Chicken,Protein,516
2026-01-03,Hyderabad,Meat,Protein,1082
2026-01-03,Hyderabad,Cooking Oil,Others,468
2026-01-03,Hyderabad,Tea,Others,1600
2026-01-03,Gujranwala,Flour,Essentials,165
2026-01-03,Gujranwala,Sugar,Essentials,149
2026-01-03,Gujranwala,Rice,Essentials,158
2026-01-03,Gujranwala,Milk,Essentials,239
2026-01-03,Gujranwala,Eggs,Essentials,310
2026-01-03,Gujranwala,Bread,Essentials,74
2026-01-03,Gujranwala,Petrol,Fuel,267
2026-01-03,Gujranwala,Diesel,Fuel,239
2026-01-03,Gujranwala,Onion,Vegetables,70
2026-01-03,Gujranwala,Tomato,Vegetables,87
2026-01-03,Gujranwala,Potato,Vegetables,54
2026-01-03,Gujranwala,Chicken,Protein,526
2026-01-03,Gujranwala,Meat,Protein,1089
2026-01-03,Gujranwala,Cooking Oil,Others,466
2026-01-03,Gujranwala,Tea,Others,1587
2026-01-03,Sukkur,Flour,Essentials,160
2026-01-03,Sukkur,Sugar,Essentials,145
2026-01-03,Sukkur,Rice,Essentials,148
2026-01-03,Sukkur,Milk,Essentials,237
2026-01-03,Sukkur,Eggs,Essentials,316
2026-01-03,Sukkur,Bread,Essentials,70
2026-01-03,Sukkur,Petrol,Fuel,261
2026-01-03,Sukkur,Diesel,Fuel,234
2026-01-03,Sukkur,Onion,Vegetables,68
2026-01-03,Sukkur,Tomato,Vegetables,70
2026-01-03,Sukkur,Potato,Vegetables,51
2026-01-03,Sukkur,Chicken,Protein,493
2026-01-03,Sukkur,Meat,Protein,1067
2026-01-03,Sukkur,Cooking Oil,Others,454
2026-01-03,Sukkur,Tea,Others,1589
2026-01-03,Bahawalpur,Flour,Essentials,157
2026-01-03,Bahawalpur,Sugar,Essentials,137
2026-01-03,Bahawalpur,Rice,Essentials,157
2026-01-03,Bahawalpur,Milk,Essentials,242
2026-01-03,Bahawalpur,Eggs,Essentials,287
2026-01-03,Bahawalpur,Bread,Essentials,66
2026-01-03,Bahawalpur,Petrol,Fuel,261
2026-01-03,Bahawalpur,Diesel,Fuel,234
2026-01-03,Bahawalpur,Onion,Vegetables,85
2026-01-03,Bahawalpur,Tomato,Vegetables,108
2026-01-03,Bahawalpur,Potato,Vegetables,55
2026-01-03,Bahawalpur,Chicken,Protein,503
2026-01-03,Bahawalpur,Meat,Protein,1059
2026-01-03,Bahawalpur,Cooking Oil,Others,461
2026-01-03,Bahawalpur,Tea,Others,1589
2026-01-03,Abbottabad,Flour,Essentials,169
2026-01-03,Abbottabad,Sugar,Essentials,161
2026-01-03,Abbottabad,Rice,Essentials,164
2026-01-03,Abbottabad,Milk,Essentials,246
2026-01-03,Abbottabad,Eggs,Essentials,334
2026-01-03,Abbottabad,Bread,Essentials,64
2026-01-03,Abbottabad,Petrol,Fuel,272
2026-01-03,Abbottabad,Diesel,Fuel,244
2026-01-03,Abbottabad,Onion,Vegetables,73
2026-01-03,Abbottabad,Tomato,Vegetables,61
2026-01-03,Abbottabad,Potato,Vegetables,66
2026-01-03,Abbottabad,Chicken,Protein,515
2026-01-03,Abbottabad,Meat,Protein,1092
2026-01-03,Abbottabad,Cooking Oil,Others,483
2026-01-03,Abbottabad,Tea,Others,1641
2026-01-03,Mirpur,Flour,Essentials,160
2026-01-03,Mirpur,Sugar,Essentials,151
2026-01-03,Mirpur,Rice,Essentials,134
2026-01-03,Mirpur,Milk,Essentials,241
2026-01-03,Mirpur,Eggs,Essentials,307
2026-01-03,Mirpur,Bread,Essentials,70
2026-01-03,Mirpur,Petrol,Fuel,267
2026-01-03,Mirpur,Diesel,Fuel,239
2026-01-03,Mirpur,Onion,Vegetables,63
2026-01-03,Mirpur,Tomato,Vegetables,80
2026-01-03,Mirpur,Potato,Vegetables,51
2026-01-03,Mirpur,Chicken,Protein,526
2026-01-03,Mirpur,Meat,Protein,1073
2026-01-03,Mirpur,Cooking Oil,Others,473
2026-01-03,Mirpur,Tea,Others,1586
2026-01-04,Karachi,Flour,Essentials,156
2026-01-04,Karachi,Sugar,Essentials,145
2026-01-04,Karachi,Rice,Essentials,152
2026-01-04,Karachi,Milk,Essentials,252
2026-01-04,Karachi,Eggs,Essentials,331
2026-01-04,Karachi,Bread,Essentials,78
2026-01-04,Karachi,Petrol,Fuel,280
2026-01-04,Karachi,Diesel,Fuel,251
2026-01-04,Karachi,Onion,Vegetables,72
2026-01-04,Karachi,Tomato,Vegetables,55
2026-01-04,Karachi,Potato,Vegetables,74
2026-01-04,Karachi,Chicken,Protein,553
2026-01-04,Karachi,Meat,Protein,1153
2026-01-04,Karachi,Cooking Oil,Others,480
2026-01-04,Karachi,Tea,Others,1707
2026-01-04,Lahore,Flour,Essentials,172
2026-01-04,Lahore,Sugar,Essentials,151
2026-01-04,Lahore,Rice,Essentials,160
2026-01-04,Lahore,Milk,Essentials,252
2026-01-04,Lahore,Eggs,Essentials,308
2026-01-04,Lahore,Bread,Essentials,67
2026-01-04,Lahore,Petrol,Fuel,272
2026-01-04,Lahore,Diesel,Fuel,244
2026-01-04,Lahore,Onion,Vegetables,64
2026-01-04,Lahore,Tomato,Vegetables,73
2026-01-04,Lahore,Potato,Vegetables,64
2026-01-04,Lahore,Chicken,Protein,550
2026-01-04,Lahore,Meat,Protein,1117
2026-01-04,Lahore,Cooking Oil,Others,470
2026-01-04,Lahore,Tea,Others,1670
2026-01-04,Islamabad,Flour,Essentials,165
2026-01-04,Islamabad,Sugar,Essentials,156
2026-01-04,Islamabad,Rice,Essentials,169
2026-01-04,Islamabad,Milk,Essentials,260
2026-01-04,Islamabad,Eggs,Essentials,327
2026-01-04,Islamabad,Bread,Essentials,76
2026-01-04,Islamabad,Petrol,Fuel,277
2026-01-04,Islamabad,Diesel,Fuel,249
2026-01-04,Islamabad,Onion,Vegetables,70
2026-01-04,Islamabad,Tomato,Vegetables,70
2026-01-04,Islamabad,Potato,Vegetables,52
2026-01-04,Islamabad,Chicken,Protein,525
2026-01-04,Islamabad,Meat,Protein,1119
2026-01-04,Islamabad,Cooking Oil,Others,490
2026-01-04,Islamabad,Tea,Others,1680
2026-01-04,Faisalabad,Flour,Essentials,171
2026-01-04,Faisalabad,Sugar,Essentials,145
2026-01-04,Faisalabad,Rice,Essentials,159
2026-01-04,Faisalabad,Milk,Essentials,251
2026-01-04,Faisalabad,Eggs,Essentials,322
2026-01-04,Faisalabad,Bread,Essentials,66
2026-01-04,Faisalabad,Petrol,Fuel,267
2026-01-04,Faisalabad,Diesel,Fuel,239
2026-01-04,Faisalabad,Onion,Vegetables,52
2026-01-04,Faisalabad,Tomato,Vegetables,85
2026-01-04,Faisalabad,Potato,Vegetables,58
2026-01-04,Faisalabad,Chicken,Protein,512
2026-01-04,Faisalabad,Meat,Protein,1071
2026-01-04,Faisalabad,Cooking Oil,Others,474
2026-01-04,Faisalabad,Tea,Others,1599
2026-01-04,Rawalpindi,Flour,Essentials,155
2026-01-04,Rawalpindi,Sugar,Essentials,145
2026-01-04,Rawalpindi,Rice,Essentials,163
2026-01-04,Rawalpindi,Milk,Essentials,236
2026-01-04,Rawalpindi,Eggs,Essentials,312
2026-01-04,Rawalpindi,Bread,Essentials,73
2026-01-04,Rawalpindi,Petrol,Fuel,269
2026-01-04,Rawalpindi,Diesel,Fuel,242
2026-01-04,Rawalpindi,Onion,Vegetables,93
2026-01-04,Rawalpindi,Tomato,Vegetables,84
2026-01-04,Rawalpindi,Potato,Vegetables,48
2026-01-04,Rawalpindi,Chicken,Protein,551
2026-01-04,Rawalpindi,Meat,Protein,1099
2026-01-04,Rawalpindi,Cooking Oil,Others,486
2026-01-04,Rawalpindi,Tea,Others,1643
2026-01-04,Multan,Flour,Essentials,169
2026-01-04,Multan,Sugar,Essentials,154
2026-01-04,Multan,Rice,Essentials,156
2026-01-04,Multan,Milk,Essentials,245
2026-01-04,Multan,Eggs,Essentials,299
2026-01-04,Multan,Bread,Essentials,62
2026-01-04,Multan,Petrol,Fuel,264
2026-01-04,Multan,Diesel,Fuel,237
2026-01-04,Multan,Onion,Vegetables,84
2026-01-04,Multan,Tomato,Vegetables,62
2026-01-04,Multan,Potato,Vegetables,54
2026-01-04,Multan,Chicken,Protein,508
2026-01-04,Multan,Meat,Protein,1118
2026-01-04,Multan,Cooking Oil,Others,456
2026-01-04,Multan,Tea,Others,1603
2026-01-04,Peshawar,Flour,Essentials,157
2026-01-04,Peshawar,Sugar,Essentials,160
2026-01-04,Peshawar,Rice,Essentials,159
2026-01-04,Peshawar,Milk,Essentials,251
2026-01-04,Peshawar,Eggs,Essentials,317
2026-01-04,Peshawar,Bread,Essentials,68
2026-01-04,Peshawar,Petrol,Fuel,275
2026-01-04,Peshawar,Diesel,Fuel,246
2026-01-04,Peshawar,Onion,Vegetables,80
2026-01-04,Peshawar,Tomato,Vegetables,83
2026-01-04,Peshawar,Potato,Vegetables,65
2026-01-04,Peshawar,Chicken,Protein,546
2026-01-04,Peshawar,Meat,Protein,1173
2026-01-04,Peshawar,Cooking Oil,Others,484
2026-01-04,Peshawar,Tea,Others,1666
2026-01-04,Quetta,Flour,Essentials,183
2026-01-04,Quetta,Sugar,Essentials,152
2026-01-04,Quetta,Rice,Essentials,155
2026-01-04,Quetta,Milk,Essentials,262
2026-01-04,Quetta,Eggs,Essentials,318
2026-01-04,Quetta,Bread,Essentials,74
2026-01-04,Quetta,Petrol,Fuel,277
2026-01-04,Quetta,Diesel,Fuel,249
2026-01-04,Quetta,Onion,Vegetables,77
2026-01-04,Quetta,Tomato,Vegetables,93
2026-01-04,Quetta,Potato,Vegetables,66
2026-01-04,Quetta,Chicken,Protein,530
2026-01-04,Quetta,Meat,Protein,1101
2026-01-04,Quetta,Cooking Oil,Others,483
2026-01-04,Quetta,Tea,Others,1693
2026-01-04,Sialkot,Flour,Essentials,148
2026-01-04,Sialkot,Sugar,Essentials,157
2026-01-04,Sialkot,Rice,Essentials,159
2026-01-04,Sialkot,Milk,Essentials,235
2026-01-04,Sialkot,Eggs,Essentials,321
2026-01-04,Sialkot,Bread,Essentials,65
2026-01-04,Sialkot,Petrol,Fuel,264
2026-01-04,Sialkot,Diesel,Fuel,237
2026-01-04,Sialkot,Onion,Vegetables,58
2026-01-04,Sialkot,Tomato,Vegetables,60
2026-01-04,Sialkot,Potato,Vegetables,64
2026-01-04,Sialkot,Chicken,Protein,526
2026-01-04,Sialkot,Meat,Protein,1044
2026-01-04,Sialkot,Cooking Oil,Others,456
2026-01-04,Sialkot,Tea,Others,1612
2026-01-04,Hyderabad,Flour,Essentials,155
2026-01-04,Hyderabad,Sugar,Essentials,156
2026-01-04,Hyderabad,Rice,Essentials,143
2026-01-04,Hyderabad,Milk,Essentials,240
2026-01-04,Hyderabad,Eggs,Essentials,313
2026-01-04,Hyderabad,Bread,Essentials,65
2026-01-04,Hyderabad,Petrol,Fuel,269
2026-01-04,Hyderabad,Diesel,Fuel,242
2026-01-04,Hyderabad,Onion,Vegetables,67
2026-01-04,Hyderabad,Tomato,Vegetables,91
2026-01-04,Hyderabad,Potato,Vegetables,59
2026-01-04,Hyderabad,Chicken,Protein,548
2026-01-04,Hyderabad,Meat,Protein,1092
2026-01-04,Hyderabad,Cooking Oil,Others,493
2026-01-04,Hyderabad,Tea,Others,1606
2026-01-04,Gujranwala,Flour,Essentials,165
2026-01-04,Gujranwala,Sugar,Essentials,152
2026-01-04,Gujranwala,Rice,Essentials,163
2026-01-04,Gujranwala,Milk,Essentials,238
2026-01-04,Gujranwala,Eggs,Essentials,318
2026-01-04,Gujranwala,Bread,Essentials,67
2026-01-04,Gujranwala,Petrol,Fuel,267
2026-01-04,Gujranwala,Diesel,Fuel,239
2026-01-04,Gujranwala,Onion,Vegetables,76
2026-01-04,Gujranwala,Tomato,Vegetables,103
2026-01-04,Gujranwala,Potato,Vegetables,53
2026-01-04,Gujranwala,Chicken,Protein,513
2026-01-04,Gujranwala,Meat,Protein,1047
2026-01-04,Gujranwala,Cooking Oil,Others,473
2026-01-04,Gujranwala,Tea,Others,1641
2026-01-04,Sukkur,Flour,Essentials,154
2026-01-04,Sukkur,Sugar,Essentials,143
2026-01-04,Sukkur,Rice,Essentials,151
2026-01-04,Sukkur,Milk,Essentials,245
2026-01-04,Sukkur,Eggs,Essentials,289
2026-01-04,Sukkur,Bread,Essentials,74
2026-01-04,Sukkur,Petrol,Fuel,261
2026-01-04,Sukkur,Diesel,Fuel,234
2026-01-04,Sukkur,Onion,Vegetables,79
2026-01-04,Sukkur,Tomato,Vegetables,104
2026-01-04,Sukkur,Potato,Vegetables,63
2026-01-04,Sukkur,Chicken,Protein,521
2026-01-04,Sukkur,Meat,Protein,1060
2026-01-04,Sukkur,Cooking Oil,Others,474
2026-01-04,Sukkur,Tea,Others,1583
2026-01-04,Bahawalpur,Flour,Essentials,150
2026-01-04,Bahawalpur,Sugar,Essentials,140
2026-01-04,Bahawalpur,Rice,Essentials,151
2026-01-04,Bahawalpur,Milk,Essentials,233
2026-01-04,Bahawalpur,Eggs,Essentials,311
2026-01-04,Bahawalpur,Bread,Essentials,71
2026-01-04,Bahawalpur,Petrol,Fuel,261
2026-01-04,Bahawalpur,Diesel,Fuel,234
2026-01-04,Bahawalpur,Onion,Vegetables,95
2026-01-04,Bahawalpur,Tomato,Vegetables,73
2026-01-04,Bahawalpur,Potato,Vegetables,58
2026-01-04,Bahawalpur,Chicken,Protein,532
2026-01-04,Bahawalpur,Meat,Protein,1051
2026-01-04,Bahawalpur,Cooking Oil,Others,463
2026-01-04,Bahawalpur,Tea,Others,1578
2026-01-04,Abbottabad,Flour,Essentials,159
2026-01-04,Abbottabad,Sugar,Essentials,151
2026-01-04,Abbottabad,Rice,Essentials,167
2026-01-04,Abbottabad,Milk,Essentials,252
2026-01-04,Abbottabad,Eggs,Essentials,318
2026-01-04,Abbottabad,Bread,Essentials,70
2026-01-04,Abbottabad,Petrol,Fuel,272
2026-01-04,Abbottabad,Diesel,Fuel,244
2026-01-04,Abbottabad,Onion,Vegetables,57
2026-01-04,Abbottabad,Tomato,Vegetables,97
2026-01-04,Abbottabad,Potato,Vegetables,57
2026-01-04,Abbottabad,Chicken,Protein,515
2026-01-04,Abbottabad,Meat,Protein,1133
2026-01-04,Abbottabad,Cooking Oil,Others,488
2026-01-04,Abbottabad,Tea,Others,1638
2026-01-04,Mirpur,Flour,Essentials,168
2026-01-04,Mirpur,Sugar,Essentials,152
2026-01-04,Mirpur,Rice,Essentials,146
2026-01-04,Mirpur,Milk,Essentials,249
2026-01-04,Mirpur,Eggs,Essentials,294
2026-01-04,Mirpur,Bread,Essentials,72
2026-01-04,Mirpur,Petrol,Fuel,267
2026-01-04,Mirpur,Diesel,Fuel,239
2026-01-04,Mirpur,Onion,Vegetables,87
2026-01-04,Mirpur,Tomato,Vegetables,109
2026-01-04,Mirpur,Potato,Vegetables,64
2026-01-04,Mirpur,Chicken,Protein,497
2026-01-04,Mirpur,Meat,Protein,1082
2026-01-04,Mirpur,Cooking Oil,Others,465
2026-01-04,Mirpur,Tea,Others,1627
2026-01-05,Karachi,Flour,Essentials,173
2026-01-05,Karachi,Sugar,Essentials,143
2026-01-05,Karachi,Rice,Essentials,177
2026-01-05,Karachi,Milk,Essentials,263
2026-01-05,Karachi,Eggs,Essentials,326
2026-01-05,Karachi,Bread,Essentials,79
2026-01-05,Karachi,Petrol,Fuel,280
2026-01-05,Karachi,Diesel,Fuel,251
2026-01-05,Karachi,Onion,Vegetables,80
2026-01-05,Karachi,Tomato,Vegetables,101
2026-01-05,Karachi,Potato,Vegetables,69
2026-01-05,Karachi,Chicken,Protein,551
2026-01-05,Karachi,Meat,Protein,1164
2026-01-05,Karachi,Cooking Oil,Others,482
2026-01-05,Karachi,Tea,Others,1676
2026-01-05,Lahore,Flour,Essentials,164
2026-01-05,Lahore,Sugar,Essentials,152
2026-01-05,Lahore,Rice,Essentials,172
2026-01-05,Lahore,Milk,Essentials,249
2026-01-05,Lahore,Eggs,Essentials,310
2026-01-05,Lahore,Bread,Essentials,68
2026-01-05,Lahore,Petrol,Fuel,272
2026-01-05,Lahore,Diesel,Fuel,244
2026-01-05,Lahore,Onion,Vegetables,67
2026-01-05,Lahore,Tomato,Vegetables,96
2026-01-05,Lahore,Potato,Vegetables,67
2026-01-05,Lahore,Chicken,Protein,548
2026-01-05,Lahore,Meat,Protein,1135
2026-01-05,Lahore,Cooking Oil,Others,466
2026-01-05,Lahore,Tea,Others,1667
2026-01-05,Islamabad,Flour,Essentials,176
2026-01-05,Islamabad,Sugar,Essentials,152
2026-01-05,Islamabad,Rice,Essentials,162
2026-01-05,Islamabad,Milk,Essentials,259
2026-01-05,Islamabad,Eggs,Essentials,330
2026-01-05,Islamabad,Bread,Essentials,72
2026-01-05,Islamabad,Petrol,Fuel,277
2026-01-05,Islamabad,Diesel,Fuel,249
2026-01-05,Islamabad,Onion,Vegetables,54
2026-01-05,Islamabad,Tomato,Vegetables,89
2026-01-05,Islamabad,Potato,Vegetables,57
2026-01-05,Islamabad,Chicken,Protein,544
2026-01-05,Islamabad,Meat,Protein,1169
2026-01-05,Islamabad,Cooking Oil,Others,500
2026-01-05,Islamabad,Tea,Others,1686
2026-01-05,Faisalabad,Flour,Essentials,157
2026-01-05,Faisalabad,Sugar,Essentials,138
2026-01-05,Faisalabad,Rice,Essentials,141
2026-01-05,Faisalabad,Milk,Essentials,246
2026-01-05,Faisalabad,Eggs,Essentials,312
2026-01-05,Faisalabad,Bread,Essentials,64
2026-01-05,Faisalabad,Petrol,Fuel,267
2026-01-05,Faisalabad,Diesel,Fuel,239
2026-01-05,Faisalabad,Onion,Vegetables,72
2026-01-05,Faisalabad,Tomato,Vegetables,100
2026-01-05,Faisalabad,Potato,Vegetables,59
2026-01-05,Faisalabad,Chicken,Protein,502
2026-01-05,Faisalabad,Meat,Protein,1120
2026-01-05,Faisalabad,Cooking Oil,Others,482
2026-01-05,Faisalabad,Tea,Others,1599
2026-01-05,Rawalpindi,Flour,Essentials,169
2026-01-05,Rawalpindi,Sugar,Essentials,150
2026-01-05,Rawalpindi,Rice,Essentials,162
2026-01-05,Rawalpindi,Milk,Essentials,253
2026-01-05,Rawalpindi,Eggs,Essentials,327
2026-01-05,Rawalpindi,Bread,Essentials,67
2026-01-05,Rawalpindi,Petrol,Fuel,269
2026-01-05,Rawalpindi,Diesel,Fuel,242
2026-01-05,Rawalpindi,Onion,Vegetables,69
2026-01-05,Rawalpindi,Tomato,Vegetables,77
2026-01-05,Rawalpindi,Potato,Vegetables,64
2026-01-05,Rawalpindi,Chicken,Protein,535
2026-01-05,Rawalpindi,Meat,Protein,1096
2026-01-05,Rawalpindi,Cooking Oil,Others,490
2026-01-05,Rawalpindi,Tea,Others,1649
2026-01-05,Multan,Flour,Essentials,175
2026-01-05,Multan,Sugar,Essentials,139
2026-01-05,Multan,Rice,Essentials,145
2026-01-05,Multan,Milk,Essentials,236
2026-01-05,Multan,Eggs,Essentials,306
2026-01-05,Multan,Bread,Essentials,70
2026-01-05,Multan,Petrol,Fuel,264
2026-01-05,Multan,Diesel,Fuel,237
2026-01-05,Multan,Onion,Vegetables,71
2026-01-05,Multan,Tomato,Vegetables,93
2026-01-05,Multan,Potato,Vegetables,60
2026-01-05,Multan,Chicken,Protein,522
2026-01-05,Multan,Meat,Protein,1094
2026-01-05,Multan,Cooking Oil,Others,473
2026-01-05,Multan,Tea,Others,1608
2026-01-05,Peshawar,Flour,Essentials,179
2026-01-05,Peshawar,Sugar,Essentials,160
2026-01-05,Peshawar,Rice,Essentials,155
2026-01-05,Peshawar,Milk,Essentials,259
2026-01-05,Peshawar,Eggs,Essentials,335
2026-01-05,Peshawar,Bread,Essentials,74
2026-01-05,Peshawar,Petrol,Fuel,275
2026-01-05,Peshawar,Diesel,Fuel,246
2026-01-05,Peshawar,Onion,Vegetables,70
2026-01-05,Peshawar,Tomato,Vegetables,101
2026-01-05,Peshawar,Potato,Vegetables,62
2026-01-05,Peshawar,Chicken,Protein,532
2026-01-05,Peshawar,Meat,Protein,1133
2026-01-05,Peshawar,Cooking Oil,Others,476
2026-01-05,Peshawar,Tea,Others,1664
2026-01-05,Quetta,Flour,Essentials,170
2026-01-05,Quetta,Sugar,Essentials,166
2026-01-05,Quetta,Rice,Essentials,158
2026-01-05,Quetta,Milk,Essentials,247
2026-01-05,Quetta,Eggs,Essentials,322
2026-01-05,Quetta,Bread,Essentials,71
2026-01-05,Quetta,Petrol,Fuel,277
2026-01-05,Quetta,Diesel,Fuel,249
2026-01-05,Quetta,Onion,Vegetables,77
2026-01-05,Quetta,Tomato,Vegetables,81
2026-01-05,Quetta,Potato,Vegetables,70
2026-01-05,Quetta,Chicken,Protein,556
2026-01-05,Quetta,Meat,Protein,1128
2026-01-05,Quetta,Cooking Oil,Others,491
2026-01-05,Quetta,Tea,Others,1695
2026-01-05,Sialkot,Flour,Essentials,152
2026-01-05,Sialkot,Sugar,Essentials,142
2026-01-05,Sialkot,Rice,Essentials,145
2026-01-05,Sialkot,Milk,Essentials,255
2026-01-05,Sialkot,Eggs,Essentials,292
2026-01-05,Sialkot,Bread,Essentials,70
2026-01-05,Sialkot,Petrol,Fuel,264
2026-01-05,Sialkot,Diesel,Fuel,237
2026-01-05,Sialkot,Onion,Vegetables,94
2026-01-05,Sialkot,Tomato,Vegetables,118
2026-01-05,Sialkot,Potato,Vegetables,51
2026-01-05,Sialkot,Chicken,Protein,522
2026-01-05,Sialkot,Meat,Protein,1066
2026-01-05,Sialkot,Cooking Oil,Others,465
2026-01-05,Sialkot,Tea,Others,1627
2026-01-05,Hyderabad,Flour,Essentials,162
2026-01-05,Hyderabad,Sugar,Essentials,151
2026-01-05,Hyderabad,Rice,Essentials,152
2026-01-05,Hyderabad,Milk,Essentials,251
2026-01-05,Hyderabad,Eggs,Essentials,299
2026-01-05,Hyderabad,Bread,Essentials,69
2026-01-05,Hyderabad,Petrol,Fuel,269
2026-01-05,Hyderabad,Diesel,Fuel,242
2026-01-05,Hyderabad,Onion,Vegetables,70
2026-01-05,Hyderabad,Tomato,Vegetables,107
2026-01-05,Hyderabad,Potato,Vegetables,64
2026-01-05,Hyderabad,Chicken,Protein,543
2026-01-05,Hyderabad,Meat,Protein,1109
2026-01-05,Hyderabad,Cooking Oil,Others,480
2026-01-05,Hyderabad,Tea,Others,1645
2026-01-05,Gujranwala,Flour,Essentials,164
2026-01-05,Gujranwala,Sugar,Essentials,157
2026-01-05,Gujranwala,Rice,Essentials,158
2026-01-05,Gujranwala,Milk,Essentials,249
2026-01-05,Gujranwala,Eggs,Essentials,336
2026-01-05,Gujranwala,Bread,Essentials,68
2026-01-05,Gujranwala,Petrol,Fuel,267
2026-01-05,Gujranwala,Diesel,Fuel,239
2026-01-05,Gujranwala,Onion,Vegetables,97
2026-01-05,Gujranwala,Tomato,Vegetables,120
2026-01-05,Gujranwala,Potato,Vegetables,50
2026-01-05,Gujranwala,Chicken,Protein,522
2026-01-05,Gujranwala,Meat,Protein,1105
2026-01-05,Gujranwala,Cooking Oil,Others,477
2026-01-05,Gujranwala,Tea,Others,1660
2026-01-05,Sukkur,Flour,Essentials,153
2026-01-05,Sukkur,Sugar,Essentials,131
2026-01-05,Sukkur,Rice,Essentials,146
2026-01-05,Sukkur,Milk,Essentials,239
2026-01-05,Sukkur,Eggs,Essentials,315
2026-01-05,Sukkur,Bread,Essentials,68
2026-01-05,Sukkur,Petrol,Fuel,261
2026-01-05,Sukkur,Diesel,Fuel,234
2026-01-05,Sukkur,Onion,Vegetables,92
2026-01-05,Sukkur,Tomato,Vegetables,101
2026-01-05,Sukkur,Potato,Vegetables,52
2026-01-05,Sukkur,Chicken,Protein,490
2026-01-05,Sukkur,Meat,Protein,1048
2026-01-05,Sukkur,Cooking Oil,Others,456
2026-01-05,Sukkur,Tea,Others,1622
2026-01-05,Bahawalpur,Flour,Essentials,157
2026-01-05,Bahawalpur,Sugar,Essentials,136
2026-01-05,Bahawalpur,Rice,Essentials,148
2026-01-05,Bahawalpur,Milk,Essentials,233
2026-01-05,Bahawalpur,Eggs,Essentials,302
2026-01-05,Bahawalpur,Bread,Essentials,74
2026-01-05,Bahawalpur,Petrol,Fuel,261
2026-01-05,Bahawalpur,Diesel,Fuel,234
2026-01-05,Bahawalpur,Onion,Vegetables,58
2026-01-05,Bahawalpur,Tomato,Vegetables,97
2026-01-05,Bahawalpur,Potato,Vegetables,55
2026-01-05,Bahawalpur,Chicken,Protein,488
2026-01-05,Bahawalpur,Meat,Protein,1091
2026-01-05,Bahawalpur,Cooking Oil,Others,466
2026-01-05,Bahawalpur,Tea,Others,1591
2026-01-05,Abbottabad,Flour,Essentials,164
2026-01-05,Abbottabad,Sugar,Essentials,148
2026-01-05,Abbottabad,Rice,Essentials,159
2026-01-05,Abbottabad,Milk,Essentials,253
2026-01-05,Abbottabad,Eggs,Essentials,306
2026-01-05,Abbottabad,Bread,Essentials,66
2026-01-05,Abbottabad,Petrol,Fuel,272
2026-01-05,Abbottabad,Diesel,Fuel,244
2026-01-05,Abbottabad,Onion,Vegetables,77
2026-01-05,Abbottabad,Tomato,Vegetables,71
2026-01-05,Abbottabad,Potato,Vegetables,54
2026-01-05,Abbottabad,Chicken,Protein,525
2026-01-05,Abbottabad,Meat,Protein,1091
2026-01-05,Abbottabad,Cooking Oil,Others,492
